id,dir_genre1,dir_genre2,dir_genre3,actor1_genre1,actor1_genre2,actor1_genre3,actor2_genre1,actor2_genre2,actor2_genre3
328862,3,6,9,0,16,3,3,0,1
200936,9,6,8,6,18,8,0,16,4
60827,5,11,18,5,11,18,5,11,18
130401,16,3,6,6,16,14,3,6,17
314625,18,8,1,18,8,1,19,19,19
282670,16,11,13,16,11,6,16,11,6
4729,3,15,18,3,4,15,3,18,8
183360,12,11,18,18,8,1,18,8,1
2897,0,16,6,3,6,14,3,8,1
44201,3,18,8,3,6,16,3,18,8
75460,3,6,18,3,6,18,6,3,18
378228,6,18,8,14,3,6,6,18,8
285784,6,14,16,18,8,1,18,8,1
256670,1,3,13,6,14,3,3,14,6
173247,6,16,15,6,16,13,4,6,18
290542,6,14,18,6,4,16,16,6,14
22166,0,16,8,0,16,8,0,16,8
31868,6,14,12,6,14,0,6,14,5
355547,2,14,3,2,3,7,2,3,18
400590,3,13,11,6,3,16,3,18,8
389089,6,9,1,6,14,9,6,18,8
293392,6,14,18,6,1,14,6,18,8
179405,3,6,7,6,12,17,3,6,7
262782,3,18,8,3,18,8,3,18,8
382006,3,14,16,14,3,6,3,14,18
133129,9,5,8,19,19,19,19,19,19
258031,18,4,6,18,0,13,18,4,0
271079,18,8,1,5,3,18,18,8,1
295010,3,18,8,3,18,8,0,6,3
23985,6,8,18,6,18,8,6,18,8
44608,0,18,4,3,0,16,0,15,16
40229,15,11,7,16,13,11,16,13,11
38664,6,1,18,18,0,6,18,0,3
98477,6,14,3,14,6,0,14,6,0
381858,18,8,1,18,8,1,18,8,1
43841,6,3,18,3,0,17,3,0,7
445977,18,8,1,18,8,1,18,8,1
175022,1,0,15,0,8,1,13,6,4
15422,16,0,3,16,14,3,16,11,18
106812,8,3,11,19,19,19,19,19,19
69422,14,0,16,0,6,16,0,14,8
337736,9,5,6,19,19,19,19,19,19
66974,0,9,6,0,6,8,0,4,3
75010,13,6,18,6,0,15,6,13,18
55309,6,3,16,6,16,13,6,14,3
263554,3,4,12,0,1,15,6,4,0
62320,5,18,8,5,18,8,6,7,2
61417,6,14,0,18,6,14,3,4,6
219481,19,19,19,19,19,19,19,19,19
173299,3,18,8,16,3,0,0,3,8
268602,3,0,6,3,7,18,3,12,18
140835,3,11,18,3,11,6,3,1,12
170533,6,14,3,6,14,3,14,3,6
14630,6,3,16,3,6,18,3,6,18
21217,0,3,8,0,3,8,0,3,8
343870,19,19,19,19,19,19,19,19,19
392132,19,19,19,5,18,8,5,18,8
108083,16,6,18,16,6,14,16,6,18
107503,18,8,1,0,11,9,0,6,9
272131,6,18,8,6,18,8,6,9,3
260090,3,18,8,3,18,8,3,18,8
217362,5,18,8,5,18,8,5,18,8
39541,19,19,19,19,19,19,19,19,19
72996,6,14,0,6,9,14,9,14,12
91349,3,6,18,3,18,8,3,18,8
10270,0,6,8,0,6,8,0,6,8
310121,6,3,18,6,16,13,3,6,18
50071,18,5,8,19,19,19,19,19,19
346781,3,15,18,3,18,8,3,18,8
119376,3,9,8,18,8,1,0,15,8
303673,6,14,3,19,19,19,19,19,19
392832,3,18,8,6,3,5,3,6,7
192402,18,8,1,6,3,11,18,8,1
81841,18,1,0,9,11,8,9,14,3
428099,6,14,12,15,14,3,14,6,13
188653,18,8,1,18,8,1,18,8,1
64921,11,16,15,15,3,11,15,3,11
350680,18,8,1,18,8,1,5,6,10
121113,3,6,16,3,15,14,15,3,18
185710,5,18,8,18,8,1,18,8,1
7862,6,16,11,6,17,18,16,6,3
31374,0,6,10,6,0,1,0,6,16
406063,6,16,14,16,13,18,19,19,19
103071,11,16,15,11,6,18,0,6,11
67841,2,15,0,2,15,18,0,1,2
230217,14,16,3,14,3,18,6,14,3
89763,14,4,11,16,18,1,14,4,6
444309,6,18,8,6,18,8,19,19,19
383140,0,16,11,16,6,0,0,16,15
323676,3,18,8,3,18,8,3,6,14
429002,5,18,8,5,18,8,5,18,8
284957,2,18,8,19,19,19,19,19,19
130959,18,8,1,18,8,1,6,18,8
39203,2,13,0,2,13,0,2,13,18
446229,18,6,4,18,6,4,18,8,1
210587,16,11,6,16,11,6,16,11,6
54300,5,12,18,12,5,18,12,5,18
95979,9,8,14,9,6,8,18,8,1
72544,16,14,6,6,14,0,6,0,1
112508,6,18,8,6,18,8,6,18,8
419132,3,0,16,3,18,8,3,18,8
238822,18,1,6,6,18,1,18,1,6
33827,6,14,18,18,8,1,18,8,1
264518,9,10,6,9,10,0,9,10,0
186898,6,3,12,6,18,8,3,6,18
448630,15,6,7,15,6,7,7,16,15
107276,6,10,14,6,3,18,3,18,8
321597,6,7,18,7,8,1,3,12,6
14361,16,11,3,0,16,1,3,0,7
284288,6,18,8,6,18,8,6,18,8
260744,18,1,0,18,8,1,18,14,3
63705,16,11,6,16,11,6,6,16,14
418807,6,17,18,6,17,18,6,17,18
203268,4,6,18,18,0,7,18,7,1
36181,0,8,1,0,8,1,0,6,8
22941,3,6,7,3,6,7,3,18,8
424126,6,14,3,6,14,3,6,14,18
270501,18,8,1,19,19,19,19,19,19
41077,2,8,1,6,8,1,8,1,2
205760,18,8,1,18,8,1,18,8,1
236009,2,3,7,2,3,7,2,3,7
446165,18,6,0,18,6,4,18,6,13
236471,2,3,12,2,7,3,2,3,18
189672,6,18,1,14,3,6,6,18,0
138,6,13,11,11,15,13,6,14,3
214967,3,18,8,3,18,8,3,18,8
8444,6,3,16,3,6,18,3,6,18
432441,6,7,18,6,18,8,6,9,8
82489,3,7,1,14,3,7,14,3,7
218312,3,6,12,3,14,12,3,14,12
59969,3,18,8,3,18,8,3,18,8
102318,11,18,8,11,18,8,11,18,8
282310,3,4,6,10,18,8,10,18,8
168423,18,8,1,18,8,1,18,8,1
427337,13,11,18,13,11,18,3,13,11
367324,3,18,8,3,18,8,3,18,8
199518,18,3,17,14,12,6,18,8,1
125040,11,18,8,11,18,8,11,18,8
407663,14,3,18,14,3,18,14,3,18
373518,10,18,8,19,19,19,19,19,19
41950,16,6,18,16,6,18,11,6,16
41578,14,3,18,3,6,16,14,3,18
219555,19,19,19,19,19,19,19,19,19
76494,3,14,6,3,16,14,6,0,14
63230,6,5,9,6,4,0,6,3,1
404062,6,8,14,14,3,18,14,6,18
73174,3,7,18,3,13,4,3,18,8
102511,3,6,16,3,6,18,3,14,6
11484,6,3,14,6,0,16,15,0,16
168081,18,8,1,19,19,19,19,19,19
293371,3,1,12,6,18,8,18,8,1
298394,11,6,18,11,16,0,11,6,18
187720,6,10,3,0,6,3,11,0,6
96702,6,14,3,6,3,14,6,18,8
41194,6,14,9,6,9,8,9,6,8
226274,3,6,14,18,8,1,16,11,18
283704,6,10,18,6,3,10,14,6,3
311036,6,3,12,3,6,18,3,6,18
314152,14,12,18,6,18,8,18,8,1
44974,14,3,6,6,3,14,14,16,3
429487,1,18,8,1,18,8,1,18,8
52420,13,11,18,14,11,6,11,18,8
74269,0,9,6,0,9,6,9,8,3
1694,11,15,3,11,15,3,15,11,0
29635,0,18,16,0,8,1,0,8,1
286110,18,8,1,18,8,1,18,8,1
405898,18,8,1,6,18,8,18,8,1
53120,16,18,8,0,16,4,16,3,6
128120,5,6,16,16,5,18,16,5,18
45181,15,3,18,15,3,18,15,3,18
341201,6,17,9,16,0,11,0,16,6
105500,6,14,3,6,18,8,3,16,1
422608,2,3,18,19,19,19,19,19,19
127808,0,16,6,0,6,14,6,14,3
112039,1,3,4,6,9,16,3,9,1
294466,3,6,18,3,6,18,3,6,2
409703,4,6,18,6,18,8,18,8,1
376722,19,19,19,19,19,19,19,19,19
63845,3,18,8,3,18,8,3,18,8
137589,6,14,1,14,6,18,14,6,18
342085,3,0,12,18,8,1,18,8,1
43117,16,15,11,6,17,18,11,15,18
252477,5,9,3,3,9,5,19,19,19
347096,0,8,1,8,0,1,0,8,1
154406,6,18,8,18,8,1,18,8,1
80602,19,19,19,19,19,19,19,19,19
49585,9,14,3,6,17,9,9,6,8
13075,6,18,8,6,8,3,6,18,8
12587,11,16,0,1,15,11,16,15,1
21383,16,1,6,16,6,18,16,6,18
277689,3,14,18,14,18,8,16,14,3
82814,3,14,6,14,18,8,3,14,18
82698,6,3,14,14,6,3,14,3,6
140645,3,11,6,3,18,8,0,3,11
180701,3,4,18,3,6,16,3,7,16
298111,6,3,14,6,16,18,1,3,6
235668,14,6,18,18,8,1,14,6,3
130366,11,18,8,11,18,8,11,18,8
370911,19,19,19,19,19,19,19,19,19
46081,0,6,3,14,3,6,14,3,18
36123,5,18,8,3,14,16,19,19,19
55131,3,16,6,3,17,18,3,18,8
448722,14,3,6,14,3,6,14,3,6
262879,6,3,9,6,18,8,18,8,1
284222,5,6,15,3,6,17,3,6,17
241695,3,0,11,3,8,11,3,1,14
985,6,13,11,15,11,6,15,11,6
42446,3,16,14,3,14,18,3,14,6
51776,0,15,16,0,16,1,0,16,1
37438,3,6,9,3,9,6,6,9,1
283707,4,6,18,6,9,4,4,6,18
22527,16,13,6,6,18,14,6,13,7
49733,9,14,6,16,6,13,6,16,13
185023,3,18,8,3,0,16,3,18,8
412524,6,7,3,16,3,11,16,13,3
407948,16,13,11,16,13,6,16,13,11
346517,3,6,8,3,1,7,6,16,14
270289,11,18,8,11,18,8,11,18,8
142757,14,6,18,9,16,14,14,6,18
161382,6,17,10,6,10,17,6,10,17
178103,6,18,3,6,14,0,3,6,18
279550,3,6,14,3,6,18,6,10,9
356427,18,4,0,4,0,13,4,3,0
15816,6,3,18,3,6,18,3,6,18
252765,3,7,6,3,7,6,3,6,18
35936,6,16,0,6,9,12,6,9,7
71320,3,0,16,0,6,1,18,5,4
143028,6,11,0,18,8,1,0,3,8
372091,16,13,18,16,13,18,0,16,13
399173,0,16,4,9,11,4,3,0,16
319968,6,18,8,6,18,8,6,18,8
48285,9,3,8,3,9,11,6,17,9
101029,6,11,3,6,18,8,6,18,8
340775,18,8,1,6,9,0,13,16,14
182502,16,4,18,0,16,1,6,9,16
72985,6,16,9,6,10,18,6,18,8
447286,6,14,17,6,17,18,6,17,18
299474,6,14,4,16,15,1,16,15,18
61948,11,18,8,11,18,8,11,18,8
118188,6,18,8,6,18,8,0,3,6
345912,3,0,8,16,3,11,2,3,18
418822,16,11,6,11,18,8,11,0,15
115809,3,18,12,3,18,17,3,18,17
265085,11,18,8,11,18,8,3,11,8
33126,6,14,9,1,2,5,19,19,19
327740,3,6,17,6,3,14,6,17,9
115652,0,9,6,0,9,1,9,0,1
433979,18,8,1,6,9,0,18,8,1
31821,14,3,18,5,14,3,14,3,18
412987,18,8,1,16,18,8,15,11,18
147622,6,14,18,6,18,8,18,8,1
80890,3,14,6,6,0,4,6,3,18
82258,18,8,1,3,6,1,18,8,1
97966,9,5,8,9,5,8,9,5,8
414896,18,8,1,18,8,1,18,8,1
262269,6,3,4,6,9,16,6,1,9
348457,18,0,6,18,14,3,18,8,1
314530,6,9,14,18,8,1,18,8,1
1896,6,10,18,6,15,3,6,16,3
105496,5,3,6,5,18,8,19,19,19
287474,16,4,6,6,0,16,6,0,16
130942,3,11,18,3,11,18,3,11,18
146625,6,14,13,6,3,4,4,6,18
257780,6,14,3,6,5,11,6,18,8
410192,1,3,0,12,18,8,12,6,15
121888,19,19,19,19,19,19,19,19,19
184481,3,14,18,3,0,17,3,18,8
373470,14,6,18,18,8,1,18,8,1
336,18,0,8,6,0,3,18,6,15
118454,5,18,8,19,19,19,19,19,19
201043,6,3,18,6,18,8,6,18,8
320028,6,14,3,3,6,18,3,6,18
79470,5,18,8,5,18,8,5,18,8
399778,2,7,1,2,18,8,2,18,8
64682,6,14,12,14,6,18,14,6,18
192396,4,11,9,18,8,1,18,8,1
381700,6,18,8,18,8,1,18,8,1
18166,6,18,8,6,18,8,6,18,8
48248,3,6,15,3,0,4,3,6,9
106161,3,6,14,3,6,9,18,8,1
352595,6,18,8,6,14,18,6,10,17
249297,6,16,4,18,8,1,3,18,8
346286,3,7,16,16,18,8,18,8,1
153843,18,8,1,18,8,1,18,8,1
242546,0,2,8,0,2,15,0,2,8
168246,14,3,18,14,3,18,14,3,0
116096,3,17,18,3,18,17,3,18,17
52638,18,8,1,18,8,1,3,6,4
337527,18,8,1,18,8,1,18,8,1
254101,18,8,1,18,8,1,19,19,19
384971,18,8,1,18,8,1,18,8,1
125654,3,4,16,16,18,8,16,18,8
176790,3,16,13,18,6,16,18,8,1
243923,19,19,19,19,19,19,19,19,19
238984,19,19,19,19,19,19,19,19,19
175723,3,6,14,3,6,14,3,12,18
140821,11,18,8,11,18,8,11,18,8
82324,0,14,6,7,3,14,0,6,3
11610,6,3,14,3,14,6,3,6,14
288558,4,18,6,0,1,8,0,1,8
403220,9,12,3,3,14,12,3,12,18
99268,16,14,13,6,14,9,6,7,16
384970,19,19,19,19,19,19,19,19,19
177107,18,8,1,18,8,1,18,8,1
428192,8,6,18,8,6,18,8,6,18
261192,6,8,14,6,18,8,9,16,2
60085,11,6,18,11,6,18,11,6,18
324781,18,8,1,6,16,4,0,3,4
264542,18,8,1,3,9,16,18,8,1
250925,3,16,14,3,0,15,3,18,8
301607,18,8,1,18,8,1,18,8,1
114007,0,9,6,0,9,6,11,18,8
21823,3,0,14,3,0,14,6,7,3
167496,18,8,1,18,8,1,18,8,1
361784,6,18,8,6,18,8,6,18,8
88629,5,6,17,5,6,17,19,19,19
148233,3,6,18,6,3,14,6,0,1
78102,3,18,8,3,18,8,3,18,8
58965,11,18,8,14,11,6,16,11,6
236981,18,8,1,18,8,1,18,8,1
143942,3,18,8,18,8,1,18,8,1
70388,18,8,1,0,4,6,9,14,10
259542,14,3,18,14,3,18,15,14,13
316268,16,15,11,11,16,6,15,16,11
389593,8,0,6,8,6,18,8,6,18
259939,6,14,17,3,16,4,18,8,1
47157,1,0,3,3,0,1,3,0,1
254701,9,11,6,11,18,8,11,18,8
107323,3,6,0,16,13,4,16,13,4
331757,18,8,1,18,8,1,18,8,1
95186,6,4,14,6,4,3,3,6,9
429405,3,14,1,3,18,8,3,18,8
275300,3,6,18,6,0,14,0,16,14
348284,14,6,18,6,18,8,5,6,9
374447,2,7,18,19,19,19,19,19,19
413859,6,18,8,6,18,8,19,19,19
290274,3,18,8,3,6,18,3,6,18
213987,4,18,8,4,6,9,4,18,8
136795,3,0,4,6,3,0,3,4,0
179416,6,3,18,18,8,1,18,8,1
444223,18,8,1,18,8,1,18,8,1
256834,0,11,16,0,16,8,0,3,6
40549,11,0,4,3,11,18,11,18,8
356373,3,6,14,6,3,14,0,14,3
290188,3,6,1,6,18,8,6,16,0
101698,5,12,3,12,5,18,12,5,18
422820,18,8,1,18,8,1,18,8,1
102938,0,14,3,0,18,16,0,6,8
182484,0,16,4,0,8,1,0,8,1
398770,3,18,8,3,18,8,3,18,8
400602,5,18,8,5,18,8,19,19,19
42615,6,14,3,14,6,0,14,6,18
283718,19,19,19,19,19,19,19,19,19
275106,0,14,3,16,18,8,18,8,1
56785,3,6,14,3,0,6,3,6,14
246042,6,8,14,6,18,8,6,14,3
252627,19,19,19,19,19,19,19,19,19
353569,3,5,6,3,12,6,3,6,18
69698,6,1,18,6,13,4,13,6,4
29688,6,3,1,6,3,14,1,4,6
78310,9,6,8,9,6,8,9,6,8
266027,6,18,8,6,18,8,6,18,8
377490,5,18,8,5,18,8,5,18,8
150046,0,16,1,3,14,18,3,14,18
409132,6,14,12,11,0,15,4,6,18
48242,0,6,4,9,8,1,9,11,1
29487,16,11,1,6,18,14,4,16,13
21828,6,14,3,6,9,14,3,14,6
135202,18,8,1,18,8,1,18,8,1
1723,6,0,14,3,14,6,6,0,3
184657,2,3,7,2,7,8,19,19,19
264099,6,0,14,6,14,11,18,8,1
51201,14,6,18,14,18,8,14,18,8
44718,3,13,6,6,16,14,6,16,3
333859,6,9,13,6,3,0,3,6,12
258026,6,14,13,6,18,8,6,18,8
360392,5,6,18,6,18,8,6,18,8
144526,18,8,1,18,8,1,18,8,1
441904,6,16,1,18,8,1,19,19,19
401278,6,16,14,6,18,8,6,16,0
28801,11,8,16,11,18,8,11,18,8
160126,6,9,14,6,18,8,6,18,8
10569,3,14,6,3,14,6,0,3,4
375328,18,8,1,18,8,1,18,8,1
69873,3,16,18,3,18,8,14,3,10
259013,3,14,18,3,14,18,3,18,8
163546,6,7,16,6,18,8,6,18,8
371586,14,3,12,14,12,3,14,3,12
369855,18,8,1,19,19,19,19,19,19
181373,3,14,6,14,4,6,14,3,18
117863,8,1,7,6,0,7,6,18,8
422123,18,8,1,18,8,1,6,14,17
395978,3,13,5,3,13,5,3,13,5
57662,19,19,19,19,19,19,19,19,19
184244,6,0,10,6,3,18,6,18,8
393693,2,18,8,19,19,19,19,19,19
25014,6,14,9,6,14,3,0,3,15
440473,19,19,19,6,14,13,2,3,18
87218,2,3,7,2,3,7,2,3,18
246214,6,3,7,16,14,3,6,0,16
419765,3,4,18,8,1,3,3,18,8
363729,3,6,7,6,3,14,8,3,6
122221,6,0,16,6,16,4,16,3,4
155677,6,10,3,18,14,3,18,14,3
19345,6,16,14,16,6,13,6,16,0
412369,9,6,3,18,8,1,18,8,1
102177,1,3,6,11,0,16,1,17,18
437877,16,13,3,16,13,3,16,13,3
157957,6,3,9,6,18,8,6,18,8
50529,18,8,1,18,8,1,6,18,8
369398,12,6,18,12,6,18,12,6,18
342257,0,6,3,5,18,8,5,12,7
187770,0,6,1,0,6,4,6,18,8
253418,6,14,3,6,10,17,17,6,14
356309,6,14,9,14,3,6,14,6,3
97513,5,2,11,5,18,8,5,18,8
205249,2,18,8,2,3,7,2,3,18
81109,6,4,3,3,14,6,6,17,18
56624,3,6,18,6,1,13,6,15,18
352166,16,11,18,16,11,18,16,11,18
232288,19,19,19,19,19,19,19,19,19
362356,3,7,4,3,6,7,3,4,6
106805,8,3,11,19,19,19,19,19,19
64181,3,14,6,14,6,0,14,3,18
253331,3,6,14,6,16,14,6,8,16
31618,6,16,0,16,6,13,16,0,1
10165,6,5,17,6,10,18,6,10,18
85253,5,6,18,5,6,18,5,6,18
424131,3,18,8,3,18,8,3,18,8
117983,19,19,19,0,1,2,18,8,1
404448,1,6,7,1,7,18,1,6,7
128070,6,9,16,6,7,18,6,7,18
218901,6,18,8,6,18,8,6,18,8
54448,3,18,8,3,16,18,3,6,18
236589,2,3,12,19,19,19,19,19,19
26796,6,12,18,12,6,18,6,16,4
136493,8,7,1,8,7,18,8,7,18
71196,3,7,18,3,18,8,3,18,8
368574,6,12,18,6,18,8,6,18,8
430780,3,12,18,3,12,18,3,12,18
15986,6,16,9,6,14,9,6,14,9
10819,6,4,16,3,6,0,6,9,3
119517,3,11,18,16,13,3,11,0,3
116631,6,0,3,4,6,18,4,6,18
410617,0,16,14,0,14,8,0,14,6
55386,9,6,14,0,6,9,9,14,3
416754,18,8,1,18,8,1,18,8,1
1538,6,16,4,16,6,0,6,16,0
76343,5,18,8,16,6,14,5,18,8
12538,3,0,12,3,6,15,11,6,15
332291,6,18,8,3,12,6,6,4,9
74812,3,11,9,3,12,11,3,6,9
74896,6,14,3,6,3,18,16,0,6
445850,11,0,8,11,0,8,0,11,8
63045,3,0,1,14,3,18,14,3,6
204483,16,4,11,18,8,1,18,8,1
61852,3,1,0,3,0,1,3,18,8
160733,14,3,6,18,8,1,18,8,1
18475,3,6,18,3,6,18,3,6,18
362835,18,6,8,6,18,8,18,6,8
263160,14,6,17,6,14,3,14,6,17
83070,18,8,1,18,8,1,18,8,1
370786,16,5,18,5,18,8,19,19,19
92706,11,18,8,11,18,8,11,13,16
332477,6,13,11,6,14,0,6,18,8
409950,18,8,1,3,18,8,3,11,6
167410,15,11,6,8,15,6,8,15,6
203314,6,10,18,6,10,18,6,10,18
381985,2,3,12,19,19,19,19,19,19
41926,3,18,8,3,5,11,3,18,8
33414,6,14,3,3,6,18,3,6,18
15058,6,18,8,6,0,7,3,6,14
30996,16,13,11,16,13,11,16,13,11
200064,5,18,8,5,12,8,5,18,8
243455,3,4,6,3,4,6,3,4,6
193317,4,6,3,3,14,12,3,18,8
38601,12,5,18,9,12,5,12,5,18
329644,14,3,6,3,18,8,14,3,6
39513,3,0,1,1,15,3,3,2,0
70580,6,0,14,6,14,13,6,9,14
417038,6,18,8,6,18,8,6,18,8
343061,6,14,3,6,18,8,3,6,18
41411,6,3,10,3,0,6,6,10,17
288874,5,18,8,6,14,5,5,18,8
66726,9,0,16,0,4,3,9,3,0
332392,7,5,0,6,0,16,6,7,18
202783,6,14,18,6,9,4,8,2,3
37082,5,18,8,5,7,18,5,18,8
388853,1,3,7,18,8,1,18,8,1
260944,6,5,18,6,18,8,6,18,8
437857,6,8,14,14,12,18,9,12,1
37214,0,1,6,6,3,17,0,6,10
394957,18,8,1,18,8,1,18,8,1
204865,18,8,1,18,8,1,18,8,1
11107,3,6,14,3,5,7,3,0,8
425133,3,14,13,18,8,1,13,11,6
14576,0,16,4,0,16,4,0,16,4
102966,18,0,1,18,17,0,18,17,0
228570,14,6,8,6,18,8,6,18,8
282411,6,3,4,1,6,18,0,4,6
364294,5,18,8,5,18,8,5,18,8
378219,18,8,1,18,8,1,18,8,1
341542,6,18,8,13,4,6,18,8,1
240559,6,3,1,1,3,6,6,3,1
28731,0,1,18,1,0,6,18,1,6
264227,16,3,11,16,3,11,16,3,11
376311,14,11,8,14,11,8,14,11,6
67385,6,9,16,6,9,16,3,6,9
19576,0,1,2,0,1,2,2,0,1
397275,6,16,14,14,6,18,14,6,18
434830,18,8,1,18,8,1,18,8,1
11033,16,3,6,6,16,3,16,0,3
267895,3,0,8,3,0,1,3,18,8
20352,2,7,3,3,6,14,3,2,7
78041,6,3,0,3,0,4,3,0,1
5157,3,6,4,3,18,8,3,18,8
61340,1,5,6,5,18,8,5,18,8
58296,6,15,18,15,6,18,6,15,18
372387,3,14,6,3,18,8,18,8,1
197078,18,8,1,18,8,1,18,8,1
45713,6,9,14,6,9,14,6,4,9
125495,16,4,18,16,18,8,3,6,0
208583,6,3,14,6,18,8,6,18,8
51411,3,12,6,3,18,8,3,18,8
341790,11,1,6,11,0,1,0,11,15
179027,16,14,6,3,6,0,18,8,1
63070,3,14,6,6,16,9,3,6,4
114130,14,18,8,14,18,8,14,18,8
387723,0,9,16,3,0,8,3,0,14
402123,12,5,18,6,5,0,12,5,18
70753,6,3,12,6,3,14,6,18,8
39309,14,12,5,14,6,18,6,14,13
4495,6,8,2,6,3,8,16,3,11
330638,0,4,12,12,6,18,12,6,18
21236,0,16,3,3,6,0,0,6,16
78847,0,6,3,0,14,16,0,6,7
410089,6,9,14,18,8,1,19,19,19
55129,6,8,1,3,6,18,3,6,18
279907,6,3,14,6,14,3,18,4,3
426359,3,14,9,3,11,18,3,6,18
424286,5,18,8,19,19,19,19,19,19
118581,19,19,19,19,19,19,19,19,19
124250,6,4,16,6,0,11,6,1,10
234150,6,18,17,6,18,16,18,6,0
128389,6,9,16,14,6,3,6,9,3
239466,18,8,1,19,19,19,19,19,19
333469,6,18,8,6,18,8,6,18,8
6548,3,6,18,3,10,18,3,18,8
382380,6,18,8,16,6,18,6,18,8
108800,4,18,8,11,9,3,4,18,8
283262,9,14,3,14,3,11,11,18,8
336132,18,8,1,18,8,1,11,18,8
336462,18,8,1,18,8,1,18,8,1
130474,6,0,16,6,0,16,6,14,3
43888,14,6,12,14,6,3,14,6,3
210340,6,3,9,0,11,1,0,6,10
80924,0,14,6,9,6,3,6,0,14
279437,18,8,1,18,8,1,5,6,18
409599,14,6,18,6,0,14,14,6,18
386790,3,6,16,3,6,2,18,8,1
93513,16,3,11,11,4,6,11,18,8
267215,6,14,18,18,8,1,16,9,6
169982,18,8,1,18,8,1,9,3,6
237525,3,18,8,18,8,1,18,8,1
114180,14,3,6,6,14,3,14,3,6
116857,6,14,10,6,10,18,6,18,14
430988,0,16,11,0,16,14,3,0,6
86979,16,14,3,6,16,15,16,11,6
104390,6,9,14,3,6,18,16,15,1
28090,0,16,11,0,16,11,0,16,3
205387,18,8,1,18,8,1,18,8,1
86789,18,0,6,6,18,8,6,0,1
142076,3,18,8,3,18,8,3,18,8
262608,1,14,3,3,12,6,6,18,8
108271,6,3,18,18,6,12,11,15,6
418873,11,18,8,11,18,8,11,18,8
69637,14,3,18,14,3,6,14,3,18
295006,6,3,14,6,3,1,6,17,18
426866,16,13,6,16,13,6,16,13,6
37408,16,18,6,6,14,3,6,18,3
11084,3,11,16,3,18,8,3,18,8
414935,16,4,11,16,0,15,16,18,8
106540,11,0,8,0,8,11,0,8,1
270820,4,6,13,6,4,3,6,16,14
13413,2,7,8,2,7,18,2,7,18
148728,18,8,1,18,8,1,18,8,1
222848,15,18,8,6,0,16,15,18,8
262579,14,18,8,14,18,8,14,18,8
66733,0,16,6,6,7,18,0,6,16
241634,10,18,8,18,8,1,11,6,18
323398,18,12,6,18,12,8,18,12,8
315028,3,6,14,3,0,14,14,9,6
328063,6,17,0,6,17,18,6,17,18
30140,5,9,12,9,5,8,9,5,8
79334,14,0,3,14,0,5,0,3,14
163221,9,0,16,9,0,16,0,9,16
223243,2,5,3,19,19,19,19,19,19
25208,6,16,13,6,0,16,16,15,13
443319,15,13,11,15,13,11,15,13,11
210371,19,19,19,19,19,19,19,19,19
153331,6,16,13,6,18,8,18,8,1
63467,6,9,14,6,2,3,6,9,14
80387,14,12,5,12,2,14,14,12,5
216904,14,3,18,9,14,3,14,3,18
434646,6,0,1,6,0,3,3,6,18
58194,16,6,18,16,6,18,16,6,18
317209,6,18,8,18,8,1,18,8,1
84358,6,14,10,6,3,14,6,17,1
295508,16,9,14,6,9,14,14,6,3
94513,6,9,5,19,19,19,19,19,19
357397,0,15,2,19,19,19,19,19,19
388213,3,18,8,3,18,8,3,18,8
237221,2,7,3,18,8,1,2,3,7
40618,3,18,8,6,14,0,3,14,6
73311,6,9,12,9,6,8,9,6,8
272363,2,18,8,19,19,19,19,19,19
254201,16,3,4,16,3,6,16,4,13
11366,13,11,8,13,11,8,13,11,8
187291,0,11,8,0,11,8,0,11,8
148784,6,4,16,6,0,3,0,6,11
346911,0,4,6,6,9,0,6,0,14
318976,0,3,6,6,18,8,6,18,8
371618,3,4,18,3,4,18,3,4,18
56514,18,0,6,18,0,6,0,15,11
288096,16,18,8,16,18,8,16,18,8
358201,6,3,5,3,6,18,3,14,6
282143,3,10,8,19,19,19,19,19,19
82859,6,16,14,3,14,6,14,6,18
103837,5,18,8,19,19,19,19,19,19
407700,6,4,14,6,17,18,6,17,18
378333,18,1,6,18,0,1,18,3,0
428926,0,4,6,18,8,1,18,8,1
219724,6,18,8,6,18,8,6,18,8
63302,3,14,18,3,1,2,14,3,18
125893,3,14,6,3,14,12,3,17,6
25918,6,0,16,6,18,14,3,14,18
27557,11,0,16,11,15,0,11,3,18
358788,16,15,4,19,19,19,19,19,19
174190,6,3,11,18,8,1,18,8,1
422885,3,18,8,3,18,8,9,11,3
313729,6,14,16,15,3,18,18,8,1
110207,6,3,18,6,18,8,6,18,8
362900,16,11,6,16,11,6,16,11,6
56146,6,16,1,6,13,4,6,14,3
37952,6,14,10,14,10,6,14,10,6
199291,5,12,18,5,18,8,5,18,8
125085,6,18,8,6,14,9,6,18,8
161570,18,8,1,18,8,1,3,18,8
384647,5,2,11,19,19,19,19,19,19
66363,6,14,18,6,0,14,6,14,9
194119,3,6,11,6,3,4,3,6,7
337451,18,8,1,18,8,1,18,8,1
361547,4,11,18,4,11,18,4,11,18
114975,18,14,6,18,14,6,6,13,7
148411,18,8,1,18,8,1,18,8,1
313925,2,3,12,19,19,19,19,19,19
14248,2,3,7,16,3,6,8,2,3
31595,0,1,2,2,8,3,0,2,3
372758,0,2,6,0,2,6,0,2,6
445380,3,18,8,18,8,1,18,8,1
248419,0,16,8,0,16,15,0,16,8
97400,5,9,2,2,5,18,2,5,18
302166,6,18,8,6,14,11,11,6,18
